cluster_id,media_type,media_subtypes,language,content,content_normalized,length,number_of_authors,years_recycled,engagement_counts,qwen_family,qwen_subclass,gpt5mini_family,gpt5mini_subclass,sonnet_family,sonnet_subclass,plurality_family,plurality_subclass
11313060931048970486,media,photo,ko,내 흑백 세상 속 넌 빨갛고 파랗게 빛이 나 https://t.co/CCAZGKcssI,내 흑백 세상 속 넌 빨갛고 파랗게 빛이 나,48,5,"[2019, 2020, 2021, 2022]","[503, 351, 95, 140, 21339]",borrowed,song_lyric,expression,creative_writing,borrowed,song_lyric,borrowed,song_lyric
14517041019913716095,media,photo,ko,우리 커플 신발 사이에 어린이 운동화👟 https://t.co/PlTBA1gL2v,우리 커플 신발 사이에 어린이 운동화,45,5,"[2019, 2021, 2022]","[57, 444, 1284, 1900, 742]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
16367099794151901049,media,photo,ko,❤퇴근하는 법❤ 전진짜퇴근했음💖이글읽고난다음 20분 안에 다른곳에 한번만 복사하면?!💕💕퇴근❤할수있음!글구 보너스수당도 생김~다음날 통장에 30000만원💞💞 들어옴!💘하지만 20분 안에 복사안하면?!직장상사👻가 나와서 님 퇴근을 연기💗시킨다구함..💦 https://t.co/t4hmkfquWA,퇴근하는 법 전진짜퇴근했음 이글읽고난다음 20분 안에 다른곳에 한번만 복사하면 퇴근 할수있음 글구 보너스수당도 생김 다음날 통장에 30000만원 들어옴 하지만 20분 안에 복사안하면 직장상사 가 나와서 님 퇴근을 연기 시킨다구함,163,4,"[2019, 2022]","[111, 78, 60, 337]",expression,constructed_joke,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
7341259224185615787,media,video,ko,귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/pkAKW54HPb,귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,45,4,[2019],"[1063, 16213, 1637, 262]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
9280868535099677657,media,photo|photo|photo|photo,th,เป็นทุกอย่างให้เธอแล้ว แม้ว่าเธอไม่เคยเป็นอะไรกับฉันเลย https://t.co/DFLQrO7Ln6,เป นท กอย างให เธอแล ว แม ว าเธอไม เคยเป นอะไรก บฉ นเลย,79,24,"[2017, 2018, 2020, 2021]","[6996, 86, 100, 604, 116, 134, 61, 4433, 1366, 185, 98, 724, 241, 96, 754, 144, 2235, 1787, 3648, 284, 554, 748, 553, 737, 110, 808]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
3799277293305239567,media,animated_gif,th,น้องงงงงงงงงงงงงงงงงงงงงง https://t.co/Nce6mhVTop,น องงงงงงงงงงงงงงงงงงงงงง,49,27,"[2017, 2018, 2019, 2020, 2021, 2022]","[102, 102, 83, 383, 60, 213, 299, 392, 1393, 891, 208, 204, 344, 196, 404, 587, 990, 98, 1379, 388, 135, 973, 53, 219, 234, 916, 273, 450, 65]",non_content,degenerate_filler,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
3814842806704782635,media,photo|photo|photo,th,เป็นทุกอย่างให้เธอแล้ว 😍 https://t.co/VvIeZlr3p6,เป นท กอย างให เธอแล ว,48,136,"[2017, 2018, 2019, 2020, 2021, 2022]","[2737, 1713, 8226, 1395, 384, 9561, 454, 227, 785, 59, 95, 51, 486, 606, 451, 91, 1547, 300, 2027, 139, 112, 1704, 76, 197, 162, 477, 55, 852, 117, 407, 1973, 2330, 316, 121, 2291, 111, 87, 408, 44337, 375, 3409, 139, 1743, 6286, 51, 977, 338, 654, 228, 328, 216, 289, 185, 55, 16632, 258, 530, 630, 373, 137, 58, 578, 156, 412, 183, 538, 80, 70, 59, 387, 506, 176, 1903, 171, 209, 327, 83, 1945, 5373, 215, 480, 200, 676, 213, 407, 198, 4592, 949, 103, 155, 497, 53, 153, 2188, 127, 1051, 134, 2237, 139, 241, 189, 597, 53, 405, 121, 140, 95, 98, 7715, 3099, 65, 175, 51, 207, 75, 58, 1129, 158, 4131, 565, 136, 48325, 115, 413, 623, 115, 489, 77, 9804, 339, 470, 96, 4490, 702, 448, 860, 278, 1142, 67, 14989, 556, 7419, 311, 482, 276, 481]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
11783363625771073667,media,photo|photo,th,งานแต่งที่ใดเป็นได้แค่แขกรับเชิญ https://t.co/T5lqUdeVkJ,งานแต งท ใดเป นได แค แขกร บเช ญ,56,23,"[2017, 2018, 2019, 2020, 2021, 2022]","[3794, 2970, 288, 216, 79, 476, 198, 211, 83, 52, 249, 217, 280, 535, 12586, 182, 86, 951, 1283, 397, 1288, 234, 10421]",expression,aphorism,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
60216928955271618,media,photo|photo|photo,th,งงนิดหน่อยแต่ไม่เข้าใจมากๆ https://t.co/gGE9BY3FqO,งงน ดหน อยแต ไม เข าใจมากๆ,50,35,"[2017, 2018, 2019, 2020, 2021, 2022]","[128, 286, 3866, 138, 353, 16088, 3927, 2989, 1731, 676, 500, 221, 5670, 119, 3287, 90, 505, 141, 232, 367, 485, 269, 120, 50, 154, 669, 336, 190, 50, 325, 6724, 1274, 397, 105, 4473, 988, 3924, 621, 119]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
5290838775095123552,media,video,th,พี่เห็นหนูด้วยเหรอคะ😕 https://t.co/HGDCYB0j02,พ เห นหน ด วยเหรอคะ,45,34,"[2017, 2018, 2019, 2020, 2021]","[8113, 94, 114, 84, 71, 2137, 3269, 121, 580, 218, 544, 181, 63, 87, 132, 155, 797, 101, 9181, 663, 2175, 57, 104, 386, 100, 3591, 46469, 51, 451, 117, 709, 127, 1150, 355, 475, 72]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
14500902365479922393,media,video,th,แตกนอกอุ่นใจ  แตกในอุ่นจัง https://t.co/URsNcvxVfO,แตกนอกอ นใจ แตกในอ นจ ง,50,65,"[2017, 2018, 2019, 2020, 2021, 2022]","[878, 1533, 274, 113, 5552, 93, 747, 337, 429, 8975, 424, 220, 219, 1126, 61, 856, 600, 356, 1268, 780, 13380, 340, 6806, 726, 619, 1307, 146, 2541, 164, 561, 286, 66, 582, 2249, 254, 75, 1450, 359, 2484, 1907, 1332, 192, 1084, 231, 1063, 452, 814, 443, 1021, 452, 4039, 244, 1355, 2456, 3167, 907, 570, 2088, 742, 395, 1005, 463, 192, 631, 3038, 3249, 2785, 420, 318, 87, 339, 233, 118, 2777, 1030, 846, 624, 575, 385, 319, 798, 153, 153, 6243, 571]",expression,constructed_joke,expression,aphorism,expression,constructed_joke,expression,constructed_joke
2566001123650633337,media,photo,th,เธอมาหลอกให้รัก แล้วเธอก็ไป...😭 https://t.co/rtnGsERivH,เธอมาหลอกให ร ก แล วเธอก ไป,55,25,"[2017, 2018, 2019, 2020, 2021, 2022]","[317, 1700, 208, 56, 4074, 1269, 370, 309, 679, 52, 295, 74, 86, 142, 1262, 70, 219, 463, 16748, 5256, 8987, 98, 670, 366, 2226, 2265]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
15329212764109246843,media,photo|photo,th,น้องงงงงงงงงงงงงงงงงงงง 😂😂😂😂😂😂 https://t.co/fhBPaOBXnv,น องงงงงงงงงงงงงงงงงงงง,54,26,"[2017, 2018, 2019, 2020, 2021, 2022]","[738, 80, 446, 51, 172, 192, 1078, 139, 84, 234, 79, 80, 80, 3048, 129, 52, 561, 1871, 791, 565, 218, 262, 131, 81, 722, 102]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
6824255456713868909,media,video,th,น้องงงงงงงงงงงงงงงงงง😭♥️ https://t.co/PWzZtb8fP9,น องงงงงงงงงงงงงงงงงง,48,29,"[2017, 2018, 2019, 2020, 2021, 2022]","[487, 105, 113, 77, 12710, 52, 54, 107, 5150, 991, 80, 3932, 93, 84, 138, 83, 160, 299, 338, 95, 80, 481, 142, 566, 225, 337, 854, 615, 264, 616, 66]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
10285274044750586562,media,photo|photo|photo|photo,th,กุตายได้นะแต่กุยังไม่ตาย https://t.co/GReO53uwXJ,ก ตายได นะแต ก ย งไม ตาย,48,21,[2022],"[435, 680, 270, 3064, 88, 575, 1070, 1105, 306, 188, 57, 277, 54, 139, 246, 86, 83, 77, 132, 3149, 199]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
11789190246790321652,media,photo,th,🛎 แจกเครดิตฟรี อันดับ 1 🥇🥇 สามารถทำเงินได้จริง โดยไม่ต้องกังวลเรื่องโดนโกง โบนัส และกิจกรรมแจกเงินและรางวัลมากมายรอคุณอยู่ คลิ๊กเลย https://t.co/ljzYLfYigE https://t.co/9jitE3yBy6,แจกเครด ตฟร อ นด บ 1 สามารถทำเง นได จร ง โดยไม ต องก งวลเร องโดนโกง โบน ส และก จกรรมแจกเง นและรางว ลมากมายรอค ณอย คล กเลย,179,22,[2022],"[181, 732, 283, 170, 497, 278, 100, 104, 130, 286, 90, 97, 217, 493, 64, 147, 475, 657, 257, 120, 501, 57, 169, 220, 198, 327, 173, 565, 259, 158, 151, 309, 125, 311, 136, 75, 74, 242, 81, 157, 574, 252, 109, 461, 237, 64, 246, 266]",solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation
16844087506385800130,media,photo|photo,th,ส่วนมากผมเป็นสเปคของผู้หญิงมากกว่าครับ https://t.co/yryL2TwOtr,ส วนมากผมเป นสเปคของผ หญ งมากกว าคร บ,62,24,[2022],"[164, 276, 6698, 113, 81, 183, 127, 306, 1673, 1234, 379, 187, 9781, 616, 54, 64, 1392, 5710, 115, 64, 4211, 9073, 85, 310, 583, 406]",expression,everyday_reflection,expression,everyday_reflection,assertion,personal_announcement,expression,everyday_reflection
14626816644317801253,media,video,th,กุตายได้นะ แต่กุยังไม่ตาย https://t.co/IOrs4Jf2aD,ก ตายได นะ แต ก ย งไม ตาย,49,27,[2022],"[1039, 867, 133, 415, 548, 2714, 462, 119, 53, 153, 581, 154, 244, 72, 53, 64, 115, 125, 82, 56, 211, 289, 124, 175, 151, 307, 59]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
5728768342603022182,media,photo,th,สุดยอดเว็ปทำเงินอันดับ 1 ในไทย 🥇 ไม่มีโปรแกรมโกง คลิ๊ก https://t.co/ZfM9MD964x https://t.co/IJV5gy5x9v,ส ดยอดเว ปทำเง นอ นด บ 1 ในไทย ไม ม โปรแกรมโกง คล ก,102,38,[2022],"[103, 251, 134, 325, 279, 160, 475, 1220, 127, 1111, 67, 321, 543, 164, 659, 131, 222, 690, 76, 151, 235, 61, 268, 130, 101, 240, 133, 135, 76, 126, 83, 93, 331, 193, 134, 939, 420, 275, 292, 629, 935, 357, 243, 645, 1031, 361, 279, 212, 53, 1119, 554, 71, 264, 433, 79, 378, 140, 180, 386, 146, 775, 552, 410, 204, 468, 150, 785, 192, 179, 832, 86, 162, 2000, 234, 125, 426, 271, 284, 758, 562, 81, 1132, 500, 750, 361, 445, 733]",solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation
13542075281247442374,media,video,th,“ส่วนมากผมเป็นสเปกของผู้หญิงมากกว่าครับ” https://t.co/avoLI6U5ev,ส วนมากผมเป นสเปกของผ หญ งมากกว าคร บ,64,24,[2022],"[78, 204, 414, 466, 94, 237, 3685, 91, 59, 484, 14911, 12350, 121, 744, 622, 639, 482, 1132, 867, 691, 128, 154, 68, 1017, 59]",borrowed,secular_quote,expression,everyday_reflection,assertion,personal_announcement,,
3146226929670938396,media,photo,th,ขี้อ่อยอย่างเขา จะสู้ขี้เอาอย่างเราได้หรอ 😋 คลิก https://t.co/Nn93BFmlel https://t.co/WkU7BnX0iC,ข อ อยอย างเขา จะส ข เอาอย างเราได หรอ คล ก,96,21,[2022],"[919, 167, 97, 489, 946, 64, 457, 165, 51, 270, 699, 52, 537, 1136, 414, 868, 658, 201, 1372, 413, 97, 877, 246, 1109, 344, 1370, 262]",solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation,solicitation,commercial_solicitation
4177322456630396928,media,video,th,คิดถึงนะ คิดถึงมากๆด้วย https://t.co/8rKVJHnV2b,ค ดถ งนะ ค ดถ งมากๆด วย,47,5,"[2015, 2016, 2017, 2018, 2020]","[51, 230, 13384, 355, 163]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
13202095736870549032,media,photo,th,ฉันยังอยู่ ฉันยังรักเธออยู่ 🖤❤️ @perthppe @Saint_sup https://t.co/XucsHeVZIs,ฉ นย งอย ฉ นย งร กเธออย,76,4,"[2015, 2016, 2022]","[54, 724, 352, 205]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
3013386409258724894,media,photo|photo|photo|photo,th,เราจะคิดถึง วันที่สวยงาม เมื่อเวลาผ่านไป . https://t.co/oXGL0pKMTz,เราจะค ดถ ง ว นท สวยงาม เม อเวลาผ านไป,66,4,"[2015, 2016, 2017]","[11757, 141, 696, 2500, 315]",expression,everyday_reflection,expression,aphorism,expression,everyday_reflection,expression,everyday_reflection
5715645426229802030,media,photo,th,ประวัติศาสตร์จะไม่ซ้ำประวัติศาสตร์จะต้องเปลี่ยน https://t.co/96RuSpeIyG,ประว ต ศาสตร จะไม ซ ำประว ต ศาสตร จะต องเปล ยน,71,4,"[2015, 2017, 2019, 2022]","[383, 669, 154, 583]",expression,aphorism,expression,aphorism,assertion,commentary_news,expression,aphorism
9214532621676018440,media,video,th,ชอบแบบนี้ อยากโดนแบบนี้ https://t.co/sTNs3cZvHt,ชอบแบบน อยากโดนแบบน,47,4,"[2015, 2020]","[807, 131, 964, 1891]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
3484815167968574330,media,photo|photo|photo,th,ทหารไทยไม่แพ้ชาติใดในโลก https://t.co/7Sny1ZJJVh,ทหารไทยไม แพ ชาต ใดในโลก,48,4,"[2015, 2020, 2021]","[959, 689, 1053, 2823]",assertion,commentary_news,assertion,fact_trivia,assertion,commentary_news,assertion,commentary_news
925170609304186811,media,video,th,อาจจะมีพลังงานบางอย่างซ่อนอยู่ก็เป็นได้ https://t.co/t6r4tKPIGr,อาจจะม พล งงานบางอย างซ อนอย ก เป นได,63,5,"[2015, 2020, 2021, 2022]","[277, 888, 620, 108, 992]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
6269979094817054810,media,photo|photo,th,เมื่อกู #ทดลองทําตามทวิต https://t.co/5zazikMy1q,เม อก ทดลองท าตามทว ต,48,5,"[2015, 2016, 2017]","[200, 820, 441, 6273, 198]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
2348944319785081949,media,photo,th,โลกที่เธอไม่ให้ฉันเข้าไป😭 https://t.co/Pb6EhAqDIi,โลกท เธอไม ให ฉ นเข าไป,49,4,"[2015, 2016, 2017, 2019]","[58, 694, 488, 74]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
7432982374071259560,text,,th,ขอโทษจากหัวใจ..แต่จะให้ดีกว่านี้ก็คงไม่ไหวจริงๆ,ขอโทษจากห วใจ แต จะให ด กว าน ก คงไม ไหวจร งๆ,47,4,"[2016, 2017]","[54, 96, 274, 319]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
16856125055424180639,text,,th,หัวใจเธอยังคงเป็นของใครที่ไม่ใช่เรา,ห วใจเธอย งคงเป นของใครท ไม ใช เรา,35,5,"[2016, 2017]","[7820, 57, 291, 302, 75]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
63252527305403274,text,,th,อยากจะทำให้เรื่องของเรา ดีกว่านี้,อยากจะทำให เร องของเรา ด กว าน,33,4,"[2016, 2017]","[140, 4130, 433, 1294]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
15499732546892118308,text,,th,เวลาไม่เคยรอใคร หรือว่าใจไม่เคยรอกัน,เวลาไม เคยรอใคร หร อว าใจไม เคยรอก น,36,4,"[2016, 2017, 2020]","[314, 594, 241, 184]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
15682545194800483589,text,,th,มันเขินๆนะ เวลาได้สบตากับคนที่ชอบอะ,ม นเข นๆนะ เวลาได สบตาก บคนท ชอบอะ,35,4,"[2016, 2017, 2018]","[8707, 2836, 2947, 475, 3365]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
6655521553146609618,text,,th,@TUSexyBoys เปิดการ์ดรู้เท่าไม่ถึงการณ์,เป ดการ ดร เท าไม ถ งการณ,39,4,"[2016, 2019, 2020]","[303, 479, 589, 419, 537]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
12556957320959919660,text,,th,@James_punnaphat รักคนที่เขานั้นรักเรา💛,ร กคนท เขาน นร กเรา,39,4,"[2016, 2017, 2020]","[279, 2140, 1280, 189]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
6624602440637030915,text,,th,ถ้าสำคัญพอ ก็ไม่เห็นต้องพยายามเลย,ถ าสำค ญพอ ก ไม เห นต องพยายามเลย,33,4,"[2016, 2017]","[646, 18703, 734, 3677]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
9412772079427319800,text,,th,@FatPhobia ทำตัวตามสบายแล้วเจอกันในความฝัน,ทำต วตามสบายแล วเจอก นในความฝ น,42,4,"[2016, 2020]","[2726, 404, 148, 164]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
1850868735735903104,text,,th,rt ตามทักครับ like ทักเดม,rt ตามท กคร บ like ท กเดม,25,4,[2016],"[54, 52, 103, 58]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
16893018567980163737,media,photo|photo,th,รักน้ำ รักปลา รักซากุระ. https://t.co/72ys70ggY2,ร กน ำ ร กปลา ร กซาก ระ,48,7,"[2016, 2018, 2019, 2020, 2022]","[100, 1472, 219, 406, 64, 97, 115]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
10998550088266817888,media,photo,th,มันก็เป็นแค่เพียงภาพลวงหลอกตา 🤫 https://t.co/1ii9oiIM4i,ม นก เป นแค เพ ยงภาพลวงหลอกตา,55,7,"[2016, 2017, 2018, 2019, 2022]","[68, 909, 520, 122, 57, 88, 381]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
6348447235320242879,media,photo|photo,th,ฉันนั่งยิ้มลำพัง หัวเราะลำพัง สดชื่นกว่าทุกครั้งที่ผ่านมา 😭😭😭 https://t.co/SxuHFJmDiZ,ฉ นน งย มลำพ ง ห วเราะลำพ ง สดช นกว าท กคร งท ผ านมา,85,8,"[2016, 2017, 2019, 2020, 2022]","[264, 712, 3833, 1374, 151, 59, 135, 87, 711]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
2444455222926444477,media,video,th,จ้าาาาาาาาาาาาาาาาาาาาา https://t.co/QWP9ShCJCc,จ าาาาาาาาาาาาาาาาาาาาา,47,8,"[2016, 2017, 2019, 2020, 2021, 2022]","[188, 533, 4461, 161, 8390, 3613, 57, 985]",non_content,degenerate_filler,non_content,degenerate_filler,non_content,degenerate_filler,non_content,degenerate_filler
16673400535681500079,media,video,th,ฉันจะคอยมองจากตรงนี้ 💜 https://t.co/JtxarwwrRD,ฉ นจะคอยมองจากตรงน,46,6,"[2016, 2017, 2018]","[94, 356, 61, 60, 351, 361, 4760]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
15830945307633647468,media,photo|photo,th,คิดว่าใช่ต้องใช่แน่ๆ 😂 https://t.co/jKMSDFvxY4,ค ดว าใช ต องใช แน ๆ,46,6,"[2016, 2018, 2019, 2020, 2021]","[862, 1846, 241, 230, 105, 98]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
10393060472097928672,media,photo,th,ข้าวทุกจาน อาหารทุกอย่าง อย่ากินทิ้งขว้าง เป็นของมีค่า https://t.co/oFwjHwqtOX,ข าวท กจาน อาหารท กอย าง อย าก นท งขว าง เป นของม ค า,78,9,"[2016, 2017, 2018, 2019, 2020]","[307, 1439, 244, 4010, 13604, 324, 3658, 101, 352]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
5775326413583305512,media,photo|photo|photo|photo,th,ยิ้มของเธอคือเหตุที่ทำให้ใจสั่นชอบมองมันกว่าสิ่งไหน :-) https://t.co/i9URp6Qa4B,ย มของเธอค อเหต ท ทำให ใจส นชอบมองม นกว าส งไหน,79,6,"[2016, 2017, 2021, 2022]","[69, 341, 63, 123, 187, 140]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
12272126142334021268,media,photo|photo|photo|photo,th,โตมาอย่างมีคุณภาพจริงๆ https://t.co/zyhPZlAshO,โตมาอย างม ค ณภาพจร งๆ,46,9,"[2016, 2017, 2018, 2019, 2020, 2022]","[129, 707, 175, 1910, 146, 126, 161, 394, 385, 396]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
4552426282780484755,media,photo|photo,th,สิ่งที่คนอื่นเห็น &amp; สิ่งที่เราเห็น https://t.co/1P5DIup9DU,ส งท คนอ นเห น amp ส งท เราเห น,62,6,"[2016, 2018, 2019, 2021]","[185, 765, 570, 146, 519, 448]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
11336858529985240626,text,,th,ปักไว้ส่อง📌 #HowtoPerfect #รีวิวเซเว่น #อร่อยไปแดก #ไว้รีวิวห้ามขายของโว้ยย  #ถูกและดี  #แอพดีบอกต่อ #รีวิวเครื่องเขียน #ฉันจะขาว #ฉันจะสวย #เคสไอโฟน #วอลโฟน #มุขเสี่ยว #คำด่าที่ไม่มีคำหยาบ #คำคมภาษาอังกฤษ #แจกวอลเปเปอร์ #รีวิวหนัง #watson #รีวิวเกม #รีวิวเครื่องสำอาง #รีวิวแอพ,ป กไว ส อง howtoperfect ร ว วเซเว น อร อยไปแดก ไว ร ว วห ามขายของโว ยย ถ กและด แอพด บอกต อ ร ว วเคร องเข ยน ฉ นจะขาว ฉ นจะสวย เคสไอโฟน วอลโฟน ม ขเส ยว คำด าท ไม ม คำหยาบ คำคมภาษาอ งกฤษ แจกวอลเปเปอร ร ว วหน ง watson ร ว วเกม ร ว วเคร องสำอาง ร ว วแอพ,278,7,"[2017, 2018]","[106, 159, 51, 654, 720, 703, 79]",non_content,degenerate_filler,expression,everyday_reflection,non_content,degenerate_filler,non_content,degenerate_filler
14412776306110762283,text,,th,😊😍😍 มงจงลง มงจงลง มงจงลง #MissUniverse #Thailand,มงจงลง มงจงลง มงจงลง missuniverse thailand,48,6,[2017],"[573, 448, 220, 456, 80, 2286]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
10902532201885551300,text,,th,@4NOLOGUE กรี๊ดดดดดดดดดดดดดดดดดดดดดดดดดดดดด !!! 😭🍿❤️,กร ดดดดดดดดดดดดดดดดดดดดดดดดดดดดด,52,7,"[2017, 2019, 2020, 2021]","[84, 547, 119, 401, 93, 126, 16386]",expression,everyday_reflection,expression,everyday_reflection,non_content,degenerate_filler,expression,everyday_reflection
17977379239924214066,text,,th,พูดตรงๆให้มันจบ  ดีกว่าพูดโกหกให้มันเจ็บ 😭,พ ดตรงๆให ม นจบ ด กว าพ ดโกหกให ม นเจ บ,42,6,"[2017, 2019, 2020, 2021, 2022]","[191, 1029, 638, 327, 196, 785]",expression,aphorism,expression,aphorism,expression,aphorism,expression,aphorism
2638780249528930141,text,,th,ใกล้เกินกว่าที่จะพูดคำใดใดออกไป 🙃,ใกล เก นกว าท จะพ ดคำใดใดออกไป,33,8,"[2017, 2019, 2020]","[117, 819, 375, 1646, 7750, 924, 660, 168]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
9935324814011018496,text,,th,"೯̷⬚˟↹❰ rt ตามทักครับ ,🌪꒱ᐟ˖ꔣﾟ",೯ rt ตามท กคร บ ᐟ ꔣﾟ,28,9,[2017],"[140, 71, 50, 59, 72, 74, 81, 65, 63]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
14165439494039834125,text,,th,เธอยังเป็นอย่างเดิมอยู่รึเปล่า ยังคิดถึงกันรึเปล่า .,เธอย งเป นอย างเด มอย ร เปล า ย งค ดถ งก นร เปล า,52,6,"[2017, 2018, 2019, 2020]","[217, 11324, 2273, 7078, 7128, 132, 234]",expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
7528947767297777904,text,,th,เป็นคนไม่ถือตัว ส่วนใหญ่ถือแต่แก้ว,เป นคนไม ถ อต ว ส วนใหญ ถ อแต แก ว,34,9,[2022],"[3038, 972, 371, 563, 240, 1989, 367, 80, 2849, 2189, 890]",expression,constructed_joke,expression,constructed_joke,expression,constructed_joke,expression,constructed_joke
15170905595812093752,text,,th,"Rt,แลกฟอล เฟบเดมครับ #talkximg",rt แลกฟอล เฟบเดมคร บ talkximg,30,9,[2022],"[212, 183, 129, 59, 67, 101, 103, 113, 57]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
7643956053205287286,text,,th,ระหว่างแชมพูกับเรา อะไรเข้าตาเธอมากกว่ากัน...😆😊,ระหว างแชมพ ก บเรา อะไรเข าตาเธอมากกว าก น,47,6,[2022],"[925, 1992, 1104, 243, 95, 76]",expression,constructed_joke,expression,everyday_reflection,expression,constructed_joke,expression,constructed_joke
7848193107800619648,text,,th,re: ฟอลฟรีครับ🙌 #imgambts,re ฟอลฟร คร บ imgambts,25,8,[2022],"[412, 328, 266, 428, 510, 225, 328, 297]",solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation,solicitation,engagement_solicitation
4700673388330192137,text,,ar,اللهم برّد على قبور من ينتظرون الدُعاء.,اللهم بر د على قبور من ينتظرون الد عاء,39,10,"[2016, 2017, 2019, 2020, 2021]","[300, 405, 77, 52, 1693, 74, 1051, 1673, 716, 53, 92, 280]",borrowed,scripture_quote,expression,everyday_reflection,expression,everyday_reflection,expression,everyday_reflection
9263604378533215771,text,,ar,'  ما زلت انا الاول أبد ماا تغيرت : ذاك القدِيم بطيبتي ، وبصفااتي . يجوز حدتني الظّروف وتعثرت : بس المهم اني على الطيب باقي !  ',ما زلت انا الاول أبد ماا تغيرت ذاك القد يم بطيبتي وبصفااتي يجوز حدتني الظ روف وتعثرت بس المهم اني على الطيب باقي,128,13,"[2016, 2017, 2020]","[159, 67, 387, 158, 53, 76, 110, 116, 113, 176, 92, 77, 216, 52, 211]",expression,everyday_reflection,expression,everyday_reflection,expression,creative_writing,expression,everyday_reflection
